phoneNumber,cif,wingNo,wingMasterAccount,passcode,biller,reciver_wingNo,currency,,,,,wingNo
70506668,8660,02458280,MST006732360,2008,2179,95343012,USD,78656024,4175275,,,
95343012,15331,95343012,MST006731690,2008,2187,716430749,USD,969538666,969538666,,,
716430749,1552,716430749,MST006600519,2008,2188,3805613,USD,60857934,3800518,,,
887609225,12792,03805613,MST006732936,2008,2467,3505577,USD,963210601,4301213,,,
77882593,912,03505577,MST006616285,2008,2437,965418667,USD,81845611,4357946,,,
965418667,5814,965418667,MST006754078,2008,2442,888943886,USD,86781335,3955379,,,
77364405,2970,888943886,MST006735900,2008,2439,2084838949,USD,962512935,3528388,,,
10313099,6224,2084838949,MST006725733,2008,2335,975538168,USD,964672523,964672523,,,
975538168,5490,975538168,MST006742098,2008,2381,978326979,USD,712560494,712560494,,,
978326979,4906,978326979,MST006725438,2008,2383,716506997,USD,962053718,2115906,,,
716506997,1773,716506997,MST006735882,2008,2421,2601960,USD,887608779,4311807,,,
69852943,8748,02601960,MST006732644,2008,2424,716553779,USD,883254237,883254237,,,
716553779,1294,716553779,MST006729267,2008,2426,99417754,USD,61376613,61376613,,,
99417754,3954,99417754,MST006722881,2008,2466,85244692,USD,975984891,975984891,,,
85244692,15418,85244692,MST006730324,2008,2294,3512146,USD,888945406,888945406,,,
12387397,15134,03512146,MST006736333,2008,2443,4440593,USD,718673765,718673765,,,
17434488,2278,04440593,MST006730276,2008,2452,976733484,USD,973321210,4108209,,,
77750053,1526,976733484,MST006729371,2008,2266,979013819,USD,81678748,3027150,,,
78719923,8893,979013819,MST006591776,2008,2269,98704596,USD,16358567,3917035,,,
61764328,7305,98704596,MST006634002,2008,2301,98769090,USD,12581222,12581222,,,
98769090,12586,98769090,MST006729890,2008,2404,98811077,USD,882694816,882694816,,,
98811077,8877,98811077,MST006631612,2008,2420,98886352,USD,89225835,4093575,,,
98886352,6491,98886352,MST006632664,2008,2274,98566664,USD,61353930,61353930,,,
98566664,1419,98566664,MST006732654,2008,2304,98566667,USD,964690019,964690019,,,
98566667,3130,98566667,MST006738873,2008,2306,98626786,USD,99614845,99614845,,,
98626786,1774,98626786,MST006738767,2008,2414,2711672,USD,965331389,3947460,,,
12300649,10828,02711672,MST006734714,2008,2207,3529340,USD,887175915,887175915,,,
15570725,13835,03529340,MST006744011,2008,2203,60518902,USD,885456871,3627417,,,
60518902,15819,60518902,MST006736018,2008,2221,3108180,USD,77798680,4119608,,,
12826659,7148,03108180,MST006696882,2008,2236,965794504,USD,99591548,4237389,,,
965794504,13236,965794504,MST006587402,2008,2171,3221556,USD,69875197,4436787,,,
86372525,11715,03221556,MST006732018,2008,2241,93935255,USD,85350154,85350154,,,
967206285,7214,93935255,MST006632219,2008,2163,963301062,USD,715385900,715385900,,,
963301062,5257,963301062,MST006745308,2008,2191,964464313,USD,719268735,719268735,,,
964464313,4130,964464313,MST006752733,2008,2202,98704006,USD,81258928,81258928,,,
98704006,10521,98704006,MST006738206,2008,2209,98706393,USD,718964102,718964102,,,
98706393,2345,98706393,MST006737469,2008,2224,98749696,USD,10245903,4321956,,,
98749696,422,98749696,MST006722896,2008,2319,98797934,USD,15394823,15394823,,,
98797934,1392,98797934,MST006737242,2008,2349,716881739,USD,975054925,3656254,,,
716881739,1516,716881739,MST006731228,2008,2372,95827766,USD,712889611,712889611,,,
95827766,15458,95827766,MST006736253,2008,2484,2718883,USD,714687216,714687216,,,
121747029,13589,02718883,MST006745202,2008,2518,95911150,USD,78271111,4036801,,,
95911150,12158,95911150,MST006739151,2008,2457,717080117,USD,66235720,66235720,,,
717080117,1216,717080117,MST006730569,2008,2448,2755108,USD,978496729,978496729,,,
12454622,9581,02755108,MST006740454,2008,2427,962004930,USD,87409561,87409561,,,
962004930,1250,962004930,MST006723309,2008,2468,3955816,USD,714170179,4281585,,,
93789855,13822,03955816,MST006731214,2008,2485,3537665,USD,967223972,967223972,,,
92261229,9369,03537665,MST006737561,2008,2504,61877114,USD,70697003,70697003,,,
61877114,13713,61877114,MST006753468,2008,2308,967691256,USD,718400667,718400667,,,
967691256,5171,967691256,MST006630045,2008,2360,3960947,USD,17789353,4321759,,,
70334466,13369,03960947,MST006726568,2008,2425,967264040,USD,86250361,4175258,,,
967264040,14501,967264040,MST006725492,2008,2444,968999338,USD,93995631,2425868,,,
968999338,3191,968999338,MST006737939,2008,2256,70686916,USD,67768224,67768224,,,
70686916,1496,70686916,MST006733085,2008,2298,78923592,USD,69887198,4469224,,,
70652093,13662,78923592,MST006746026,2008,2413,81929147,USD,969939497,969939497,,,
81929147,14082,81929147,MST006737831,2008,2271,717144446,USD,975632665,4130240,,,
717144446,15020,717144446,MST006732425,2008,2275,2784779,USD,882731644,882731644,,,
16618670,9818,02784779,MST006722972,2008,2276,717164951,USD,10663852,10663852,,,
717164951,1210,717164951,MST006731893,2008,2282,962079376,USD,85705160,85705160,,,
962079376,2101,962079376,MST006738229,2008,2320,937878,USD,719544261,719544261,,,
11711761,7109,00937878,MST006737857,2008,2344,3559095,USD,70583904,70583904,,,
12490898,12491,03559095,MST006615018,2008,2345,967727277,USD,77219779,77219779,,,
967727277,8657,967727277,MST006740443,2008,2397,313333177,USD,966571557,4445453,,,
313333177,15982,313333177,MST006744819,2008,2399,713756724,USD,16416790,16416790,,,
713756724,2819,713756724,MST006750169,2008,2193,3432589,USD,87720175,87720175,,,
976484976,12542,03432589,MST006751940,2008,2223,85470324,USD,719239989,719239989,,,
85470324,15939,85470324,MST006591822,2008,2238,85471911,USD,975392432,975392432,,,
85471911,15455,85471911,MST006637792,2008,2239,85481532,USD,98926976,4256759,,,
85481532,2499,85481532,MST006743139,2008,2249,2853185,USD,889877508,4435490,,,
98591092,9842,02853185,MST006747754,2008,2252,3077005,USD,11847696,4453272,,,
965665550,8615,03077005,MST006744734,2008,2254,3965998,USD,68282935,68282935,,,
17655966,14971,03965998,MST006748242,2008,2167,85397222,USD,969925575,969925575,,,
81308581,8040,85397222,MST006727942,2008,2177,61893381,USD,967096760,967096760,,,
87645362,9402,61893381,MST006732928,2008,2185,61898899,USD,61360332,61360332,,,
61898899,10872,61898899,MST006740498,2008,2226,3591618,USD,70345098,70345098,,,
964449097,12540,03591618,MST006744991,2008,2606,4419093,USD,86783517,86783517,,,
17701760,3919,04419093,MST006751710,2008,2473,4419135,USD,966409248,4462084,,,
964790898,10049,04419135,MST006735832,2008,2513,4440788,USD,975227904,975227904,,,
12958574,5066,04440788,MST006732096,2008,2358,4440848,USD,966918587,4282334,,,
12653467,4485,04440848,MST006737819,2008,2359,85437748,USD,16579921,3582482,,,
85437748,2302,85437748,MST006732274,2008,2422,85443479,USD,11356668,4243267,,,
85443479,3132,85443479,MST006732113,2008,2430,85448209,USD,11305865,11305865,,,
85448209,335,85448209,MST006614998,2008,2440,85469486,USD,85337070,85337070,,,
85469486,113,85469486,MST006725773,2008,2258,3085064,USD,978107791,4399731,,,
15714258,10654,03085064,MST006747942,2008,2259,3095568,USD,966209924,4226348,,,
67755566,8713,03095568,MST006732156,2008,2263,717848874,USD,887462388,887462388,,,
717848874,1743,717848874,MST006732472,2008,2299,3104168,USD,10273067,4418632,,,
12515356,10255,03104168,MST006585506,2008,2410,3945333,USD,85502493,85502493,,,
92785025,9186,03945333,MST006725604,2008,2161,3951110,USD,85335701,85335701,,,
968207704,14026,03951110,MST006729746,2008,2204,3956628,USD,77788497,4119776,,,
92244100,14006,03956628,MST006725470,2008,2217,3960977,USD,70524656,4162715,,,
884118399,12959,03960977,MST006736126,2008,2231,4064157,USD,77358576,77358576,,,
68662663,9868,04064157,MST006735808,2008,2165,4068238,USD,17967826,17967826,,,
81345054,8104,04068238,MST006725490,2008,2174,4101115,USD,976080926,976080926,,,
972756403,1851,04101115,MST006749728,2008,2180,4101144,USD,965114139,4220475,,,
967573241,1924,04101144,MST006753306,2008,2220,2862152,USD,882431233,882431233,,,
86672078,9796,02862152,MST006723259,2008,2247,3364062,USD,16787257,16787257,,,
12676363,10875,03364062,MST006725488,2008,2250,3387813,USD,974583424,4450329,,,
89599980,7951,03387813,MST006740542,2008,2168,3392285,USD,962693157,4430933,,,
967705998,10804,03392285,MST006723042,2008,2170,3413219,USD,16778416,4475619,,,
86586852,10756,03413219,MST006727896,2008,2179,85648628,USD,10763485,4406509,,,
85648628,2416,85648628,MST006637786,2008,2187,85473438,USD,889940562,4434919,,,
85473438,215,85473438,MST006738065,2008,2188,85731386,USD,17947204,4287244,,,
85731386,783,85731386,MST006614845,2008,2467,87446736,USD,11385445,11385445,,,
87446736,11986,87446736,MST006747201,2008,2437,718731951,USD,715325600,4397420,,,
718731951,15182,718731951,MST006726516,2008,2442,3120771,USD,85480075,4180706,,,
77339483,10629,03120771,MST006730430,2008,2439,3125879,USD,886711481,886711481,,,
87817339,10522,03125879,MST006726624,2008,2335,718985731,USD,977092698,1845021,,,
718985731,15452,718985731,MST006725739,2008,2381,4108333,USD,716766503,716766503,,,
10627337,292,04108333,MST006739160,2008,2383,4140998,USD,12919531,4475636,,,
963432309,15195,04140998,MST006730368,2008,2421,4141635,USD,11290736,11290736,,,
99262971,847,04141635,MST006705850,2008,2424,4141675,USD,81474313,4394046,,,
963758628,720,04141675,MST006722623,2008,2426,4142198,USD,95450298,4262872,,,
964739130,12599,04142198,MST006747183,2008,2466,3998656,USD,977376061,977376061,,,
963239952,13609,03998656,MST006726139,2008,2294,3459475,USD,66541586,66541586,,,
965464109,10952,03459475,MST006663376,2008,2443,87665455,USD,11459333,11459333,,,
87335530,14352,87665455,MST006751604,2008,2452,77221147,USD,70345407,4032871,,,
77221147,1494,77221147,MST006734324,2008,2266,77252551,USD,975044477,4476001,,,
77252551,2806,77252551,MST006739123,2008,2269,69290171,USD,17572914,17572914,,,
69290171,1711,69290171,MST006751356,2008,2301,3605516,USD,962988578,962988578,,,
69436039,12719,03605516,MST006741105,2008,2404,4101189,USD,12366028,4385989,,,
92333120,1922,04101189,MST006740578,2008,2420,313611616,USD,712477298,712477298,,,
313611616,299,313611616,MST006732892,2008,2274,86373753,USD,712677567,712677567,,,
86373753,2679,86373753,MST006617527,2008,2304,713758542,USD,12969899,4389052,,,
713758542,2839,713758542,MST006718649,2008,2306,3462969,USD,86663989,3013005,,,
969879781,8842,03462969,MST006657276,2008,2414,15596976,USD,16507333,4350740,,,
15596976,15892,15596976,MST006651653,2008,2207,15606398,USD,964303177,4126107,,,
15606398,1683,15606398,MST006734742,2008,2203,1568889,USD,965777900,3158032,,,
81273718,7203,01568889,MST006753147,2008,2221,15728644,USD,886096206,4407519,,,
15728644,15383,15728644,MST006730904,2008,2236,1577776,USD,719754427,719754427,,,
78586878,15156,01577776,MST006753734,2008,2171,1642402,USD,90345139,90345139,,,
77950718,7670,01642402,MST006750662,2008,2241,1645533,USD,886358667,886358667,,,
963333946,7118,01645533,MST006725454,2008,2163,3244690,USD,975909684,4318840,,,
69458787,11267,03244690,MST006730217,2008,2191,3284023,USD,965626295,4419046,,,
70491492,12208,03284023,MST006740859,2008,2202,3327255,USD,966603678,4433634,,,
17525334,13834,03327255,MST006737605,2008,2209,969626735,USD,966534824,4171400,,,
969626735,2524,969626735,MST006732920,2008,2224,969747774,USD,963421664,4421740,,,
969747774,15863,969747774,MST006732870,2008,2319,969774097,USD,10757961,4462271,,,
969774097,2422,969774097,MST006665671,2008,2349,969777669,USD,12558015,12558015,,,
969777669,15864,969777669,MST006652323,2008,2372,972002098,USD,883486445,4394469,,,
972002098,2650,972002098,MST006734286,2008,2484,972120276,USD,61311170,61311170,,,
69777610,7960,972120276,MST006725689,2008,2518,3870901,USD,11469877,11469877,,,
12903596,1859,03870901,MST006729794,2008,2457,3989400,USD,89577786,4475944,,,
15328208,782,03989400,MST006741330,2008,2448,4101434,USD,90302833,90302833,,,
12202612,6842,04101434,MST006737997,2008,2427,2258521,USD,714800454,714800454,,,
15580885,9503,02258521,MST006725572,2008,2468,92190601,USD,715170753,715170753,,,
92190601,5553,92190601,MST006660656,2008,2485,93220204,USD,967444352,967444352,,,
883848939,9921,93220204,MST006755769,2008,2504,93262168,USD,11249362,11249362,,,
93262168,4151,93262168,MST006621238,2008,2308,95527576,USD,66741136,66741136,,,
95527576,5923,95527576,MST006710666,2008,2360,95703333,USD,716975157,716975157,,,
95703333,5242,95703333,MST006619836,2008,2425,3882849,USD,87437055,4116331,,,
884346262,13261,03882849,MST006589914,2008,2444,4126001,USD,884955729,884955729,,,
965634516,10111,04126001,MST006713507,2008,2256,4222705,USD,965637174,4394422,,,
16730492,12438,04222705,MST006617019,2008,2298,2271436,USD,715280262,715280262,,,
17234546,9362,02271436,MST006611172,2008,2413,2275088,USD,977863366,4388518,,,
87313187,9346,02275088,MST006738107,2008,2271,963473569,USD,60419417,4412751,,,
963473569,2151,963473569,MST006737609,2008,2275,965848510,USD,715710373,715710373,,,
965848510,5900,965848510,MST006751384,2008,2276,2695754,USD,965620054,4356328,,,
12466262,10038,02695754,MST006744537,2008,2282,2711788,USD,963914281,4421631,,,
99702027,9922,02711788,MST006730366,2008,2320,4154617,USD,712058082,712058082,,,
69326116,14570,04154617,MST006741310,2008,2344,4172404,USD,882390286,882390286,,,
89678733,1259,04172404,MST006620746,2008,2345,2294616,USD,889525897,889525897,,,
70977555,10369,02294616,MST006723875,2008,2397,2295199,USD,968048662,4206787,,,
10616208,9182,02295199,MST006731375,2008,2399,965778809,USD,966027510,3789133,,,
15992555,7908,965778809,MST006756315,2008,2193,4418699,USD,16374747,4221523,,,
17241199,3964,04418699,MST006759485,2008,2223,4243363,USD,87440385,4401389,,,
965015279,11847,04243363,MST006734388,2008,2238,887140887,USD,87371638,3863991,,,
887140887,5267,887140887,MST006732952,2008,2239,4418707,USD,884823383,884823383,,,
70553350,3952,04418707,MST006740544,2008,2249,2303066,USD,81311593,81311593,,,
10586687,9534,02303066,MST006748472,2008,2252,2304359,USD,716651571,716651571,,,
965623378,9448,02304359,MST006725520,2008,2254,966375933,USD,976779815,4462045,,,
967109070,14763,966375933,MST006728554,2008,2167,967885889,USD,85510744,85510744,,,
967885889,5989,967885889,MST006745186,2008,2177,968089994,USD,99758519,4421659,,,
968089994,6147,968089994,MST006751265,2008,2185,968785787,USD,17249279,3079555,,,
968785787,5975,968785787,MST006630729,2008,2226,969599413,USD,968073563,3176739,,,
969599413,10608,969599413,MST006752417,2008,2606,969750378,USD,976207355,976207355,,,
969750378,4640,969750378,MST006720885,2008,2473,973990613,USD,969389538,4428797,,,
973990613,3291,973990613,MST006747215,2008,2513,99410048,USD,16514521,3959337,,,
99410048,12445,99410048,MST006732824,2008,2358,2329763,USD,963907321,3700607,,,
16947575,8860,02329763,MST006730026,2008,2359,4418712,USD,966126115,966126115,,,
81886699,3944,04418712,MST006730737,2008,2422,4274675,USD,87643715,4407304,,,
967994143,14341,04274675,MST006738113,2008,2430,90333639,USD,964509049,4444811,,,
12602002,3214,90333639,MST006753392,2008,2440,4288325,USD,972988357,4444713,,,
86522100,8584,04288325,MST006730314,2008,2258,975682390,USD,965694782,4393872,,,
975682390,5892,975682390,MST006751394,2008,2259,976062545,USD,716206091,716206091,,,
976062545,6056,976062545,MST006736715,2008,2263,977001071,USD,81886699,4418712,,,
977001071,6324,977001071,MST006737593,2008,2299,978511668,USD,99257044,99257044,,,
969803354,11800,978511668,MST006736912,2008,2410,3885431,USD,963475595,1901977,,,
883689269,14248,03885431,MST006758779,2008,2161,979000915,USD,713820479,713820479,,,
963232758,6370,979000915,MST006738265,2008,2204,2337451,USD,884195992,884195992,,,
98950037,7009,02337451,MST006745525,2008,2217,2340807,USD,967268012,4442695,,,
12330129,9701,02340807,MST006730286,2008,2231,979903794,USD,963053836,963053836,,,
979903794,2155,979903794,MST006635244,2008,2165,98884443,USD,963330900,2828862,,,
98884443,12082,98884443,MST006721809,2008,2174,98897979,USD,12261415,4213263,,,
98897979,2897,98897979,MST006647921,2008,2180,98977883,USD,95328267,4085006,,,
98977883,2444,98977883,MST006724401,2008,2220,98997997,USD,10985695,2397662,,,
98997997,2497,98997997,MST006724355,2008,2247,979227767,USD,89310519,4411537,,,
979227767,6042,979227767,MST006730044,2008,2250,3902166,USD,86962304,3983567,,,
962167816,14394,03902166,MST006635017,2008,2168,3911618,USD,964024499,4233282,,,
962985382,13069,03911618,MST006724257,2008,2170,98340909,USD,89437620,4412740,,,
81513136,11226,98340909,MST006632924,2008,2179,3915884,USD,66594381,66594381,,,
962195773,13340,03915884,MST006725260,2008,2187,2362039,USD,66587888,66587888,,,
17608068,10359,02362039,MST006724275,2008,2188,2367432,USD,968069895,1987309,,,
12263636,6763,02367432,MST006753308,2008,2467,4290455,USD,77624670,4360643,,,
966771800,6770,04290455,MST006606622,2008,2437,4419088,USD,888816470,4257917,,,
969563130,3385,04419088,MST006740494,2008,2442,975301911,USD,962995595,962995595,,,
975636977,4036,975301911,MST006752977,2008,2439,673295,USD,17234293,4353924,,,
16418248,10613,00673295,MST006623633,2008,2335,2270272,KHR,965670298,3884964,,,
78370973,10724,02270272,MST006635466,2008,2381,1561893,KHR,86402190,86402190,,,
12483789,1634,01561893,MST006706252,2008,2383,1736279,KHR,974158775,3690335,,,
92320193,7286,01736279,MST006617407,2008,2421,1834672,KHR,712004730,712004730,,,
70550367,8798,01834672,MST006692552,2008,2424,1986606,KHR,70392809,70392809,,,
965080565,7778,01986606,MST006643053,2008,2426,2478416,KHR,12641829,12641829,,,
81357251,8930,02478416,MST006729064,2008,2466,3044534,KHR,95659240,95659240,,,
92318120,1992,03044534,MST006613318,2008,2294,3668990,KHR,10775949,4478799,,,
12955799,7524,03668990,MST006600028,2008,2443,3883371,KHR,718262267,4257770,,,
98796958,7121,03883371,MST006679798,2008,2452,4310717,KHR,967898479,967898479,,,
977125102,10693,04310717,MST006622412,2008,2266,93980513,KHR,963031924,963031924,,,
